x-axis,FFT
Hertz,dBV
0.0,-110.0
49999.99999999999,-88.01717872663617
99999.99999999999,-73.94101391874607
149999.99999999997,-91.14190845853963
199999.99999999997,-74.42713660139641
249999.99999999997,-79.95230824799039
299999.99999999994,-79.29041982980448
349999.99999999994,-88.78559629519069
399999.99999999994,-78.45840263355075
449999.99999999994,-82.28153825183452
499999.99999999994,-93.74039954987403
549999.9999999999,-78.94203908157793
599999.9999999999,-79.87601395890634
649999.9999999999,-75.01735653438432
699999.9999999999,-79.22781097283999
749999.9999999999,-84.49399305514518
799999.9999999999,-76.41325472604821
849999.9999999999,-76.33528082959397
899999.9999999999,-86.5784472135467
949999.9999999999,-82.42899235103032
999999.9999999999,-75.84221696502192
1049999.9999999998,-76.5030735107874
1099999.9999999998,-82.99721352757388
1149999.9999999998,-87.30222649117296
1199999.9999999998,-77.4487109814582
1249999.9999999998,-90.23661726298103
1299999.9999999998,-78.63743093216073
1349999.9999999998,-76.47670463959219
1399999.9999999998,-85.15846899615092
1449999.9999999998,-82.92950510914918
1499999.9999999998,-77.94050398445358
1549999.9999999998,-77.44866518785142
1599999.9999999998,-76.49169072691757
1649999.9999999998,-79.33708900567738
1699999.9999999998,-81.06302847484997
1749999.9999999998,-79.19717483589822
1799999.9999999998,-84.90489983283419
1849999.9999999998,-78.98907294608894
1899999.9999999998,-74.09288677830507
1949999.9999999998,-80.97040783865933
1999999.9999999998,-73.22064328079395
2049999.9999999998,-76.79869014800506
2099999.9999999995,-79.52493580888817
2149999.9999999995,-81.46814406012412
2199999.9999999995,-83.54326229745712
2249999.9999999995,-87.26691391764217
2299999.9999999995,-74.80500883876158
2349999.9999999995,-82.75332964160765
2399999.9999999995,-84.39264186410325
2449999.9999999995,-84.8780204366899
2499999.9999999995,-82.7571737479546
2549999.9999999995,-81.49221109653683
2599999.9999999995,-83.35642159808182
2649999.9999999995,-75.26357394692687
2699999.9999999995,-79.13953231278401
2749999.9999999995,-73.35440536490337
2799999.9999999995,-90.29018121702079
2849999.9999999995,-75.45682255637755
2899999.9999999995,-84.1937341683451
2949999.9999999995,-81.32748710720858
2999999.9999999995,-79.7676795163807
3049999.9999999995,-77.37127604786528
3099999.9999999995,-75.98442395661311
3149999.9999999995,-84.04569784824702
3199999.9999999995,-72.7224796215838
3249999.9999999995,-98.22272889900984
3299999.9999999995,-81.19974032319726
3349999.9999999995,-84.22449681328402
3399999.9999999995,-79.49307584542747
3449999.9999999995,-76.27794825686256
3499999.9999999995,-81.59828867797015
3549999.9999999995,-73.39052404586138
3599999.9999999995,-78.98510421431732
3649999.9999999995,-79.86459283512899
3699999.9999999995,-74.89508012056253
3749999.9999999995,-73.56706141573615
3799999.9999999995,-83.86145802124453
3849999.9999999995,-75.06775466122491
3899999.9999999995,-73.39689545985019
3949999.9999999995,-76.03213323077478
3999999.9999999995,-98.68461173929198
4049999.9999999995,-79.24538148913156
4099999.9999999995,-81.06073595228808
4149999.9999999995,-73.867422361942
4199999.999999999,-79.13584791393868
4249999.999999999,-80.55872162930152
4299999.999999999,-83.51439382315034
4349999.999999999,-77.42143423067455
4399999.999999999,-79.34397749782258
4449999.999999999,-89.13689352530638
4499999.999999999,-76.09973692934379
4549999.999999999,-78.32147560160466
4599999.999999999,-76.4887803026884
4649999.999999999,-72.49821890753493
4699999.999999999,-73.84279254427652
4749999.999999999,-76.20027464036869
4799999.999999999,-73.81424362085289
4849999.999999999,-76.68555391900269
4899999.999999999,-81.17920367172889
4949999.999999999,-91.16472831140378
4999999.999999999,-92.86770169421627
5049999.999999999,-82.15065223075997
5099999.999999999,-75.58813251914654
5149999.999999999,-88.78072508814883
5199999.999999999,-74.112092443763
5249999.999999999,-79.27016770994337
5299999.999999999,-73.87780058782494
5349999.999999999,-81.46756215797934
5399999.999999999,-79.43158603148886
5449999.999999999,-79.27501230177924
5499999.999999999,-84.32852090293378
5549999.999999999,-79.22507812092961
5599999.999999999,-82.13506899967861
5649999.999999999,-80.70333346383438
5699999.999999999,-80.71610461914676
5749999.999999999,-83.0012758771399
5799999.999999999,-78.47670336269172
5849999.999999999,-72.96208278614343
5899999.999999999,-77.98271408829575
5949999.999999999,-80.23516946138545
5999999.999999999,-72.5656484052476
6049999.999999999,-84.97954588819688
6099999.999999999,-76.91813412944866
6149999.999999999,-78.0724888176231
6199999.999999999,-77.79964467604873
6249999.999999999,-71.76998464404618
6299999.999999999,-75.37875802229897
6349999.999999999,-89.55961928079958
6399999.999999999,-73.21356252338502
6449999.999999999,-77.57619556770018
6499999.999999999,-74.49319769693011
6549999.999999999,-82.92396839233433
6599999.999999999,-78.84626549217191
6649999.999999999,-74.57550880958432
6699999.999999999,-77.19578489738653
6749999.999999999,-76.99752868721129
6799999.999999999,-75.86816526876764
6849999.999999999,-71.81901971365451
6899999.999999999,-73.36885488918605
6949999.999999999,-92.12578037379998
6999999.999999999,-80.95294137448023
7049999.999999999,-75.06395791343655
7099999.999999999,-68.50453840940969
7149999.999999999,-85.74539785534
7199999.999999999,-71.82111237385452
7249999.999999999,-75.12056471161229
7299999.999999999,-74.17348319305388
7349999.999999999,-82.72827582077423
7399999.999999999,-74.68532149928998
7449999.999999999,-70.0969278145902
7499999.999999999,-75.14528820964797
7549999.999999999,-81.186105982566
7599999.999999999,-69.83940798367773
7649999.999999999,-77.18506602379409
7699999.999999999,-71.30877964035166
7749999.999999999,-74.71766115627818
7799999.999999999,-70.27098146824461
7849999.999999999,-77.14571532096545
7899999.999999999,-70.22111014192447
7949999.999999999,-73.89229711967216
7999999.999999999,-71.241206767628
8049999.999999999,-70.87511128094238
8099999.999999999,-75.38478754273486
8149999.999999999,-72.35741021188286
8199999.999999999,-69.24186233434169
8249999.999999999,-71.1564182786195
8299999.999999999,-68.45760799783042
8349999.999999999,-76.58379644777115
8399999.999999998,-68.68041568143758
8449999.999999998,-73.38690796997902
8499999.999999998,-68.08761755781032
8549999.999999998,-70.50336284247894
8599999.999999998,-62.95250981174231
8649999.999999998,-73.00677809999486
8699999.999999998,-69.93056585995488
8749999.999999998,-67.13582333071025
8799999.999999998,-62.01551814882546
8849999.999999998,-64.78653270661813
8899999.999999998,-66.27567657508617
8949999.999999998,-63.43589012285358
8999999.999999998,-59.0753408879454
9049999.999999998,-65.39408014418174
9099999.999999998,-68.58696424899281
9149999.999999998,-60.203699610206264
9199999.999999998,-56.388461965492624
9249999.999999998,-58.42096179130153
9299999.999999998,-68.72455341036496
9349999.999999998,-55.03479868645008
9399999.999999998,-52.257882919236984
9449999.999999998,-53.25850437511672
9499999.999999998,-67.72387548092838
9549999.999999998,-48.32023197246961
