x-axis,FFT
Hertz,dBV
0.0,-110.0
1.600400200093645e-08,32.627800300357706
3.20080040018729e-08,-10.708642978999078
4.801200600280935e-08,22.90141981400685
6.40160080037458e-08,-12.604609591030815
8.002001000468225e-08,18.50797019146742
9.60240120056187e-08,-11.172826908108789
1.1202801400655516e-07,15.911418000057257
1.280320160074916e-07,-14.998946361901101
1.4403601800842805e-07,13.87655020557277
1.600400200093645e-07,-11.893191150630699
1.7604402201030096e-07,12.100467728845818
1.920480240112374e-07,-14.520785488717834
2.0805202601217385e-07,10.190641902254711
2.2405602801311032e-07,-14.483039631482818
2.4006003001404677e-07,8.698195819198737
2.560640320149832e-07,-9.054238131024322
2.7206803401591966e-07,7.114564902249237
2.880720360168561e-07,-9.677119482824335
3.0407603801779254e-07,7.438673220381759
3.20080040018729e-07,-10.622303410315958
3.360840420196655e-07,7.049066312855977
3.5208804402060193e-07,-10.883069159035648
3.6809204602153837e-07,6.5874665018075484
3.840960480224748e-07,-10.05572711847684
4.0010005002341126e-07,4.884924319056716
4.161040520243477e-07,-10.591127233882375
4.3210805402528415e-07,2.398022547549771
4.4811205602622065e-07,-16.066206033808502
4.641160580271571e-07,2.1507089477908385
4.801200600280935e-07,-11.114919243635024
4.9612406202903e-07,2.8537263988559403
5.121280640299664e-07,-11.54123816908453
5.281320660309029e-07,3.611328934931348
5.441360680318393e-07,-12.016499188612112
5.601400700327758e-07,3.1517378514769896
5.761440720337122e-07,-18.926799950225323
5.921480740346486e-07,2.341152494042435
6.081520760355851e-07,-11.588296254404153
6.241560780365215e-07,-0.1421698443320427
6.40160080037458e-07,-14.396960077759648
6.561640820383945e-07,-1.9180790326453556
6.72168084039331e-07,-12.352570325069994
6.881720860402674e-07,-0.5785495557597722
7.041760880412039e-07,-11.460288893390363
7.201800900421403e-07,1.2248864950866962
7.361840920430767e-07,-10.301503417005362
7.521880940440132e-07,1.3818676673928025
7.681920960449496e-07,-16.197307594185816
7.841960980458861e-07,0.6261363593769085
8.002001000468225e-07,-11.07822157120071
8.16204102047759e-07,-2.3427042602721073
8.322081040486954e-07,-12.834123056807291
8.482121060496319e-07,-4.8462789094679035
8.642161080505683e-07,-13.74554702996325
8.802201100515047e-07,-3.581839858410204
8.962241120524413e-07,-11.561555926836007
9.122281140533777e-07,-0.9132998496187021
9.282321160543142e-07,-14.602772818378833
9.442361180552506e-07,-0.3730346336209544
9.60240120056187e-07,-10.972907752133796
9.762441220571235e-07,-1.689734900942271
9.9224812405806e-07,-17.002371202427994
1.0082521260589964e-06,-2.9422999180147267
1.0242561280599328e-06,-14.026057638554555
1.0402601300608693e-06,-6.081804826711191
1.0562641320618057e-06,-15.819027952619123
1.0722681340627422e-06,-4.192920931839365
1.0882721360636786e-06,-19.743827983127243
1.104276138064615e-06,-3.496977322451884
1.1202801400655515e-06,-14.750981683300433
1.136284142066488e-06,-2.842357154575166
1.1522881440674244e-06,-20.23419394517092
1.1682921460683608e-06,-2.688063760439596
1.1842961480692973e-06,-13.687896109912153
1.2003001500702337e-06,-6.198100822596331
1.2163041520711702e-06,-24.69552764825961
1.2323081540721066e-06,-5.925894539958928
1.248312156073043e-06,-15.921518684252682
1.2643161580739795e-06,-7.874152063405091
1.280320160074916e-06,-12.593431479000072
1.2963241620758526e-06,-3.586375339054644
1.312328164076789e-06,-11.707269827602925
1.3283321660777255e-06,-2.594523240619282
1.344336168078662e-06,-13.425478945900897
1.3603401700795984e-06,-3.4365168597754363
1.3763441720805348e-06,-14.875154972701115
1.3923481740814713e-06,-4.665521002080411
1.4083521760824077e-06,-13.146705017468104
1.4243561780833442e-06,-7.656628081895628
1.4403601800842806e-06,-11.742120392445308
1.456364182085217e-06,-11.966913788971166
1.4723681840861535e-06,-14.457450164818134
1.48837218608709e-06,-6.508132134279325
1.5043761880880264e-06,-16.20315381061704
1.5203801900889628e-06,-7.682301898217997
1.5363841920898993e-06,-13.188662156314733
1.5523881940908357e-06,-3.741613153565747
1.5683921960917722e-06,-17.910469368390164
1.5843961980927086e-06,-5.3188346229575405
1.600400200093645e-06,-17.46744865895199
1.6164042020945815e-06,-6.690484731189272
1.632408204095518e-06,-11.514340185236156
1.6484122060964544e-06,-10.7847774738366
1.6644162080973908e-06,-20.67363829590674
1.6804202100983273e-06,-9.854378032224135
1.6964242120992637e-06,-18.99874038565055
1.7124282141002002e-06,-7.007193361900353
1.7284322161011366e-06,-18.467796255640206
1.744436218102073e-06,-5.536258656936353
1.7604402201030095e-06,-16.26332157853348
1.776444222103946e-06,-8.175040641033517
1.7924482241048826e-06,-20.27180460298114
1.808452226105819e-06,-9.219745979544378
1.8244562281067555e-06,-20.023482406945327
1.840460230107692e-06,-13.141560076977559
1.8564642321086284e-06,-14.72656620049438
1.8724682341095648e-06,-9.907237641221467
1.8884722361105013e-06,-16.741005549475116
1.9044762381114377e-06,-7.4392510710433655
1.920480240112374e-06,-18.6832398540005
1.9364842421133104e-06,-6.096487104945346
1.952488244114247e-06,-18.167591057048295
1.9684922461151833e-06,-8.29998570611372
1.98449624811612e-06,-16.645653729151874
2.000500250117056e-06,-7.693418192918257
2.016504252117993e-06,-15.541353052097293
2.032508254118929e-06,-14.26966245325639
2.0485122561198657e-06,-19.160501289076063
2.0645162581208023e-06,-13.836961027064428
2.0805202601217386e-06,-16.340605390963525
2.0965242621226752e-06,-8.933643085574056
2.1125282641236115e-06,-20.345478881207892
2.128532266124548e-06,-7.026839559432538
2.1445362681254844e-06,-18.957030186765333
2.160540270126421e-06,-9.46429036552747
2.1765442721273572e-06,-24.32830727445079
2.192548274128294e-06,-10.507739392620588
2.20855227612923e-06,-19.623616650809915
2.224556278130167e-06,-9.89366349801347
2.240560280131103e-06,-18.0137765450066
2.2565642821320397e-06,-15.697670290454296
2.272568284132976e-06,-18.02010051683161
2.2885722861339126e-06,-10.801131357492293
2.304576288134849e-06,-18.535420543064237
2.3205802901357855e-06,-8.049370413092271
2.3365842921367217e-06,-18.612268544192965
2.3525882941376583e-06,-11.428712125067298
2.3685922961385946e-06,-19.28734995387829
2.3845962981395312e-06,-8.60943715304243
2.4006003001404675e-06,-25.28365865889176
2.416604302141404e-06,-11.52383289598694
2.4326083041423404e-06,-24.368968464456096
2.448612306143277e-06,-9.228800330194947
2.4646163081442132e-06,-18.216919958989298
2.48062031014515e-06,-11.821000430191946
2.496624312146086e-06,-20.36050990933741
2.5126283141470228e-06,-9.955756103237954
2.528632316147959e-06,-25.396929085421213
2.5446363181488957e-06,-9.418878174898422
2.560640320149832e-06,-20.94856585135268
2.5766443221507686e-06,-8.813282329008189
2.5926483241517052e-06,-20.980643085898507
