x-axis,1
second,Volt
-250.0000E-06,-12.5000002E-03
-249.7500E-06,-4.4597993E-03
-249.5000E-06,-4.4597993E-03
-249.2500E-06,-6.4698495E-03
-249.0000E-06,-4.4597993E-03
-248.7500E-06,-4.4597993E-03
-248.5000E-06,-8.4798997E-03
-248.2500E-06,-4.4597993E-03
-248.0000E-06,-4.4597993E-03
-247.7500E-06,-2.4497490E-03
-247.5000E-06,-4.4597993E-03
-247.2500E-06,-10.4899500E-03
-247.0000E-06,-4.4597993E-03
-246.7500E-06,-4.4597993E-03
-246.5000E-06,-4.4597993E-03
-246.2500E-06,-2.4497490E-03
-246.0000E-06,-4.4597993E-03
-245.7500E-06,-4.4597993E-03
-245.5000E-06,-8.4798997E-03
-245.2500E-06,-4.4597993E-03
-245.0000E-06,-4.4597993E-03
-244.7500E-06,-4.4597993E-03
-244.5000E-06,-4.4597993E-03
-244.2500E-06,-4.4597993E-03
-244.0000E-06,-4.4597993E-03
-243.7500E-06,-4.4597993E-03
-243.5000E-06,-4.4597993E-03
-243.2500E-06,-4.4597993E-03
-243.0000E-06,-4.4597993E-03
-242.7500E-06,+1.5703514E-03
-242.5000E-06,-20.5402011E-03
-242.2500E-06,+19.6608035E-03
-242.0000E-06,-52.7010048E-03
-241.7500E-06,+67.9020090E-03
-241.5000E-06,-133.1030140E-03
-241.2500E-06,+200.5653242E-03
-241.0000E-06,-301.9472333E-03
-240.7500E-06,+375.4396942E-03
-240.5000E-06,-434.6105484E-03
-240.2500E-06,+514.1331600E-03
-240.0000E-06,-671.7964755E-03
-239.7500E-06,+693.0276305E-03
-239.5000E-06,-639.6356719E-03
-239.2500E-06,+522.1733609E-03
-239.0000E-06,-494.9120553E-03
-238.7500E-06,+415.6406987E-03
-238.5000E-06,-314.0075347E-03
-238.2500E-06,+212.6256255E-03
-238.0000E-06,-149.1834158E-03
-237.7500E-06,+90.0125615E-03
-237.5000E-06,-68.7814066E-03
-237.2500E-06,+29.7110546E-03
-237.0000E-06,-28.5804020E-03
-236.7500E-06,+3.5804017E-03
-236.5000E-06,-4.4597993E-03
-236.2500E-06,-4.4597993E-03
-236.0000E-06,-4.4597993E-03
-235.7500E-06,-4.4597993E-03
-235.5000E-06,-4.4597993E-03
-235.2500E-06,+1.5703514E-03
-235.0000E-06,-4.4597993E-03
-234.7500E-06,-4.4597993E-03
-234.5000E-06,-8.4798997E-03
-234.2500E-06,-4.4597993E-03
-234.0000E-06,-4.4597993E-03
-233.7500E-06,-4.4597993E-03
-233.5000E-06,-4.4597993E-03
-233.2500E-06,-4.4597993E-03
-233.0000E-06,-4.4597993E-03
-232.7500E-06,-4.4597993E-03
-232.5000E-06,-4.4597993E-03
-232.2500E-06,+1.5703514E-03
-232.0000E-06,-4.4597993E-03
-231.7500E-06,-4.4597993E-03
-231.5000E-06,-8.4798997E-03
-231.2500E-06,-10.4899500E-03
-231.0000E-06,-4.4597993E-03
-230.7500E-06,-4.4597993E-03
-230.5000E-06,-8.4798997E-03
-230.2500E-06,-4.4597993E-03
-230.0000E-06,-4.4597993E-03
-229.7500E-06,-4.4597993E-03
-229.5000E-06,-439.6988E-06
-229.2500E-06,+1.5703514E-03
-229.0000E-06,-4.4597993E-03
-228.7500E-06,-6.4698495E-03
-228.5000E-06,-4.4597993E-03
-228.2500E-06,-12.5000002E-03
-228.0000E-06,+11.6206026E-03
-227.7500E-06,-34.6105527E-03
-227.5000E-06,+47.8015067E-03
-227.2500E-06,-102.9522605E-03
-227.0000E-06,+148.3040182E-03
-226.7500E-06,-237.6256259E-03
-226.5000E-06,+325.1884384E-03
-226.2500E-06,-462.7512516E-03
-226.0000E-06,+566.3944660E-03
-225.7500E-06,-663.7562746E-03
-225.5000E-06,+695.0376807E-03
-225.2500E-06,-754.2085350E-03
-225.0000E-06,+735.2386853E-03
-224.7500E-06,-663.7562746E-03
-224.5000E-06,+542.2738632E-03
-224.2500E-06,-480.8417037E-03
-224.0000E-06,+357.3492421E-03
-223.7500E-06,-247.6758771E-03
-223.5000E-06,+160.3643196E-03
-223.2500E-06,-102.9522605E-03
-223.0000E-06,+59.8618081E-03
-222.7500E-06,-36.6206029E-03
-222.5000E-06,+11.6206026E-03
-222.2500E-06,-12.5000002E-03
-222.0000E-06,+3.5804017E-03
-221.7500E-06,-6.4698495E-03
-221.5000E-06,-4.4597993E-03
-221.2500E-06,-4.4597993E-03
-221.0000E-06,-4.4597993E-03
-220.7500E-06,-4.4597993E-03
-220.5000E-06,-12.5000002E-03
-220.2500E-06,-4.4597993E-03
-220.0000E-06,-4.4597993E-03
-219.7500E-06,-2.4497490E-03
-219.5000E-06,-4.4597993E-03
-219.2500E-06,-4.4597993E-03
-219.0000E-06,-4.4597993E-03
-218.7500E-06,-4.4597993E-03
-218.5000E-06,-4.4597993E-03
-218.2500E-06,-4.4597993E-03
-218.0000E-06,-4.4597993E-03
-217.7500E-06,-2.4497490E-03
-217.5000E-06,-4.4597993E-03
-217.2500E-06,-4.4597993E-03
-217.0000E-06,-4.4597993E-03
-216.7500E-06,-4.4597993E-03
-216.5000E-06,-4.4597993E-03
-216.2500E-06,-4.4597993E-03
-216.0000E-06,-4.4597993E-03
-215.7500E-06,-4.4597993E-03
-215.5000E-06,-4.4597993E-03
-215.2500E-06,-4.4597993E-03
-215.0000E-06,-4.4597993E-03
-214.7500E-06,-6.4698495E-03
-214.5000E-06,-4.4597993E-03
-214.2500E-06,-439.6988E-06
-214.0000E-06,-4.4597993E-03
-213.7500E-06,+3.5804017E-03
-213.5000E-06,-20.5402011E-03
-213.2500E-06,+27.7010044E-03
-213.0000E-06,-60.7412057E-03
-212.7500E-06,+100.0628127E-03
-212.5000E-06,-165.2638176E-03
-212.2500E-06,+242.7763790E-03
-212.0000E-06,-358.2286397E-03
-211.7500E-06,+475.9422056E-03
-211.5000E-06,-555.2135622E-03
-211.2500E-06,+648.8065254E-03
-211.0000E-06,-752.1984847E-03
-210.7500E-06,+765.3894387E-03
-210.5000E-06,-724.0577815E-03
-210.2500E-06,+618.6557720E-03
-210.0000E-06,-543.1532608E-03
-209.7500E-06,+441.7713517E-03
-209.5000E-06,-318.0276351E-03
-209.2500E-06,+234.7361781E-03
-209.0000E-06,-165.2638176E-03
-208.7500E-06,+90.0125615E-03
-208.5000E-06,-56.7211052E-03
-208.2500E-06,+19.6608035E-03
-208.0000E-06,-20.5402011E-03
-207.7500E-06,+3.5804017E-03
-207.5000E-06,-12.5000002E-03
