x-axis,1
second,Volt
-50.00000E-06,+92.02261176E-03
-49.95000E-06,-92.90200938E-03
-49.90000E-06,+75.94220992E-03
-49.85000E-06,-84.86180846E-03
-49.80000E-06,+67.90200900E-03
-49.75000E-06,-68.78140662E-03
-49.70000E-06,+51.82160717E-03
-49.65000E-06,-52.70100478E-03
-49.60000E-06,+43.78140625E-03
-49.55000E-06,-44.66080386E-03
-49.50000E-06,+27.70100441E-03
-49.45000E-06,-36.62060294E-03
-49.40000E-06,+19.66080349E-03
-49.35000E-06,-28.58040202E-03
-49.30000E-06,+11.62060257E-03
-49.25000E-06,-28.58040202E-03
-49.20000E-06,+11.62060257E-03
-49.15000E-06,-20.54020111E-03
-49.10000E-06,+11.62060257E-03
-49.05000E-06,-20.54020111E-03
-49.00000E-06,+3.58040165E-03
-48.95000E-06,-12.50000019E-03
-48.90000E-06,-4.45979927E-03
-48.85000E-06,-12.50000019E-03
-48.80000E-06,-4.45979927E-03
-48.75000E-06,-12.50000019E-03
-48.70000E-06,-4.45979927E-03
-48.65000E-06,-4.45979927E-03
-48.60000E-06,-4.45979927E-03
-48.55000E-06,-12.50000019E-03
-48.50000E-06,-4.45979927E-03
-48.45000E-06,-12.50000019E-03
-48.40000E-06,-4.45979927E-03
-48.35000E-06,-4.45979927E-03
-48.30000E-06,-4.45979927E-03
-48.25000E-06,-4.45979927E-03
-48.20000E-06,-4.45979927E-03
-48.15000E-06,-4.45979927E-03
-48.10000E-06,-4.45979927E-03
-48.05000E-06,-4.45979927E-03
-48.00000E-06,-4.45979927E-03
-47.95000E-06,-4.45979927E-03
-47.90000E-06,+3.58040165E-03
-47.85000E-06,-4.45979927E-03
-47.80000E-06,-4.45979927E-03
-47.75000E-06,-4.45979927E-03
-47.70000E-06,-4.45979927E-03
-47.65000E-06,-4.45979927E-03
-47.60000E-06,-12.50000019E-03
-47.55000E-06,-4.45979927E-03
-47.50000E-06,-4.45979927E-03
-47.45000E-06,-4.45979927E-03
-47.40000E-06,+3.58040165E-03
-47.35000E-06,+3.58040165E-03
-47.30000E-06,-4.45979927E-03
-47.25000E-06,-4.45979927E-03
-47.20000E-06,-4.45979927E-03
-47.15000E-06,+3.58040165E-03
-47.10000E-06,-4.45979927E-03
-47.05000E-06,+3.58040165E-03
-47.00000E-06,-4.45979927E-03
-46.95000E-06,-4.45979927E-03
-46.90000E-06,-4.45979927E-03
-46.85000E-06,-4.45979927E-03
-46.80000E-06,-4.45979927E-03
-46.75000E-06,-4.45979927E-03
-46.70000E-06,-4.45979927E-03
-46.65000E-06,-4.45979927E-03
-46.60000E-06,-4.45979927E-03
-46.55000E-06,+3.58040165E-03
-46.50000E-06,-4.45979927E-03
-46.45000E-06,-4.45979927E-03
-46.40000E-06,-4.45979927E-03
-46.35000E-06,-4.45979927E-03
-46.30000E-06,-4.45979927E-03
-46.25000E-06,-4.45979927E-03
-46.20000E-06,+3.58040165E-03
-46.15000E-06,-4.45979927E-03
-46.10000E-06,-4.45979927E-03
-46.05000E-06,-12.50000019E-03
-46.00000E-06,-4.45979927E-03
-45.95000E-06,-4.45979927E-03
-45.90000E-06,-12.50000019E-03
-45.85000E-06,-4.45979927E-03
-45.80000E-06,-4.45979927E-03
-45.75000E-06,-4.45979927E-03
-45.70000E-06,-4.45979927E-03
-45.65000E-06,-4.45979927E-03
-45.60000E-06,-4.45979927E-03
-45.55000E-06,-12.50000019E-03
-45.50000E-06,-4.45979927E-03
-45.45000E-06,-4.45979927E-03
-45.40000E-06,-4.45979927E-03
-45.35000E-06,-4.45979927E-03
-45.30000E-06,-4.45979927E-03
-45.25000E-06,-4.45979927E-03
-45.20000E-06,-4.45979927E-03
-45.15000E-06,-4.45979927E-03
-45.10000E-06,-4.45979927E-03
-45.05000E-06,-4.45979927E-03
-45.00000E-06,-4.45979927E-03
-44.95000E-06,-4.45979927E-03
-44.90000E-06,-4.45979927E-03
-44.85000E-06,-12.50000019E-03
-44.80000E-06,-4.45979927E-03
-44.75000E-06,-4.45979927E-03
-44.70000E-06,-4.45979927E-03
-44.65000E-06,-12.50000019E-03
-44.60000E-06,-4.45979927E-03
-44.55000E-06,-4.45979927E-03
-44.50000E-06,-12.50000019E-03
-44.45000E-06,-4.45979927E-03
-44.40000E-06,-4.45979927E-03
-44.35000E-06,-12.50000019E-03
-44.30000E-06,+3.58040165E-03
-44.25000E-06,-4.45979927E-03
-44.20000E-06,-4.45979927E-03
-44.15000E-06,-4.45979927E-03
-44.10000E-06,-4.45979927E-03
-44.05000E-06,-4.45979927E-03
-44.00000E-06,-4.45979927E-03
-43.95000E-06,-4.45979927E-03
-43.90000E-06,-4.45979927E-03
-43.85000E-06,-4.45979927E-03
-43.80000E-06,-4.45979927E-03
-43.75000E-06,-4.45979927E-03
-43.70000E-06,-4.45979927E-03
-43.65000E-06,-4.45979927E-03
-43.60000E-06,-4.45979927E-03
-43.55000E-06,-4.45979927E-03
-43.50000E-06,-4.45979927E-03
-43.45000E-06,-4.45979927E-03
-43.40000E-06,-4.45979927E-03
-43.35000E-06,-4.45979927E-03
-43.30000E-06,-4.45979927E-03
-43.25000E-06,-12.50000019E-03
-43.20000E-06,-4.45979927E-03
-43.15000E-06,-4.45979927E-03
-43.10000E-06,-4.45979927E-03
-43.05000E-06,-4.45979927E-03
-43.00000E-06,-4.45979927E-03
-42.95000E-06,-4.45979927E-03
-42.90000E-06,-4.45979927E-03
-42.85000E-06,-12.50000019E-03
-42.80000E-06,-4.45979927E-03
-42.75000E-06,-4.45979927E-03
-42.70000E-06,-4.45979927E-03
-42.65000E-06,-4.45979927E-03
-42.60000E-06,-4.45979927E-03
-42.55000E-06,-4.45979927E-03
-42.50000E-06,-4.45979927E-03
-42.45000E-06,-12.50000019E-03
-42.40000E-06,-4.45979927E-03
-42.35000E-06,-4.45979927E-03
-42.30000E-06,-4.45979927E-03
-42.25000E-06,-4.45979927E-03
-42.20000E-06,-4.45979927E-03
-42.15000E-06,-12.50000019E-03
-42.10000E-06,-4.45979927E-03
-42.05000E-06,-4.45979927E-03
-42.00000E-06,-4.45979927E-03
-41.95000E-06,-4.45979927E-03
-41.90000E-06,+3.58040165E-03
-41.85000E-06,-4.45979927E-03
-41.80000E-06,-12.50000019E-03
-41.75000E-06,-4.45979927E-03
-41.70000E-06,-4.45979927E-03
-41.65000E-06,-4.45979927E-03
-41.60000E-06,-4.45979927E-03
-41.55000E-06,-4.45979927E-03
-41.50000E-06,-4.45979927E-03
