x-axis,FFT
Hertz,dBV
+48.0000E+06,-67.182920E+00
+48.2500E+06,-69.490283E+00
+48.5000E+06,-67.687021E+00
+48.7500E+06,-65.663623E+00
+49.0000E+06,-65.235654E+00
+49.2500E+06,-67.157959E+00
+49.5000E+06,-63.030518E+00
+49.7500E+06,-70.277920E+00
+50.0000E+06,-59.703369E+00
+50.2500E+06,-64.343975E+00
+50.5000E+06,-64.098506E+00
+50.7500E+06,-62.259307E+00
+51.0000E+06,-69.162471E+00
+51.2500E+06,-60.495068E+00
+51.5000E+06,-65.297588E+00
+51.7500E+06,-74.600713E+00
+52.0000E+06,-71.598584E+00
+52.2500E+06,-62.137178E+00
+52.5000E+06,-71.088037E+00
+52.7500E+06,-71.929658E+00
+53.0000E+06,-67.716982E+00
+53.2500E+06,-69.761650E+00
+53.5000E+06,-60.093545E+00
+53.7500E+06,-61.344482E+00
+54.0000E+06,-68.255283E+00
+54.2500E+06,-67.436631E+00
+54.5000E+06,-70.090928E+00
+54.7500E+06,-65.175225E+00
+55.0000E+06,-60.994775E+00
+55.2500E+06,-63.338193E+00
+55.5000E+06,-64.531631E+00
+55.7500E+06,-74.987217E+00
+56.0000E+06,-69.406064E+00
+56.2500E+06,-70.312744E+00
+56.5000E+06,-65.547100E+00
+56.7500E+06,-68.931436E+00
+57.0000E+06,-70.353643E+00
+57.2500E+06,-69.728682E+00
+57.5000E+06,-73.611377E+00
+57.7500E+06,-72.272256E+00
+58.0000E+06,-74.700205E+00
+58.2500E+06,-70.415049E+00
+58.5000E+06,-63.485889E+00
+58.7500E+06,-72.820752E+00
+59.0000E+06,-65.646963E+00
+59.2500E+06,-66.144814E+00
+59.5000E+06,-67.965811E+00
+59.7500E+06,-65.013057E+00
+60.0000E+06,-74.254346E+00
+60.2500E+06,-70.119150E+00
+60.5000E+06,-63.337568E+00
+60.7500E+06,-64.387139E+00
+61.0000E+06,-78.326514E+00
+61.2500E+06,-67.993408E+00
+61.5000E+06,-64.206260E+00
+61.7500E+06,-68.306104E+00
+62.0000E+06,-69.720693E+00
+62.2500E+06,-72.594307E+00
+62.5000E+06,-79.788818E+00
+62.7500E+06,-69.467822E+00
+63.0000E+06,-69.949756E+00
+63.2500E+06,-69.946494E+00
+63.5000E+06,-68.802568E+00
+63.7500E+06,-75.058057E+00
+64.0000E+06,-63.339248E+00
+64.2500E+06,-65.620029E+00
+64.5000E+06,-66.912744E+00
+64.7500E+06,-96.667939E+00
+65.0000E+06,-68.612256E+00
+65.2500E+06,-66.886494E+00
+65.5000E+06,-66.263604E+00
+65.7500E+06,-66.243037E+00
+66.0000E+06,-68.663447E+00
+66.2500E+06,-68.562158E+00
+66.5000E+06,-71.663701E+00
+66.7500E+06,-70.478252E+00
+67.0000E+06,-68.959619E+00
+67.2500E+06,-75.642354E+00
+67.5000E+06,-65.742725E+00
+67.7500E+06,-73.759053E+00
+68.0000E+06,-65.604443E+00
+68.2500E+06,-77.492080E+00
+68.5000E+06,-66.545029E+00
+68.7500E+06,-69.859619E+00
+69.0000E+06,-71.116553E+00
+69.2500E+06,-66.768369E+00
+69.5000E+06,-65.787119E+00
+69.7500E+06,-73.440439E+00
+70.0000E+06,-58.866260E+00
+70.2500E+06,-81.524170E+00
+70.5000E+06,-78.047061E+00
+70.7500E+06,-78.431885E+00
+71.0000E+06,-65.955713E+00
+71.2500E+06,-70.759814E+00
+71.5000E+06,-67.984365E+00
+71.7500E+06,-73.063408E+00
+72.0000E+06,-73.265771E+00
+72.2500E+06,-66.687607E+00
+72.5000E+06,-63.374268E+00
+72.7500E+06,-67.864053E+00
+73.0000E+06,-69.607549E+00
+73.2500E+06,-74.936943E+00
+73.5000E+06,-66.247646E+00
+73.7500E+06,-70.632080E+00
+74.0000E+06,-78.459775E+00
+74.2500E+06,-68.689014E+00
+74.5000E+06,-70.203584E+00
+74.7500E+06,-74.008193E+00
+75.0000E+06,-68.647705E+00
+75.2500E+06,-71.627764E+00
+75.5000E+06,-63.219170E+00
+75.7500E+06,-72.106357E+00
+76.0000E+06,-68.996377E+00
+76.2500E+06,-71.250049E+00
+76.5000E+06,-75.844717E+00
+76.7500E+06,-76.508838E+00
+77.0000E+06,-64.485186E+00
+77.2500E+06,-77.393857E+00
+77.5000E+06,-73.697217E+00
+77.7500E+06,-78.187998E+00
+78.0000E+06,-67.549580E+00
+78.2500E+06,-62.064697E+00
+78.5000E+06,-67.287686E+00
+78.7500E+06,-61.930713E+00
+79.0000E+06,-70.170830E+00
+79.2500E+06,-72.335029E+00
+79.5000E+06,-70.329307E+00
+79.7500E+06,-82.735303E+00
+80.0000E+06,-67.116846E+00
+80.2500E+06,-72.855479E+00
+80.5000E+06,-73.238799E+00
+80.7500E+06,-68.961807E+00
+81.0000E+06,-63.801084E+00
+81.2500E+06,-66.942139E+00
+81.5000E+06,-70.957471E+00
+81.7500E+06,-61.306768E+00
+82.0000E+06,-69.050068E+00
+82.2500E+06,-62.634365E+00
+82.5000E+06,-66.899561E+00
+82.7500E+06,-73.155791E+00
+83.0000E+06,-82.344170E+00
+83.2500E+06,-71.309678E+00
+83.5000E+06,-66.766885E+00
+83.7500E+06,-75.469092E+00
+84.0000E+06,-65.720811E+00
+84.2500E+06,-73.277158E+00
+84.5000E+06,-62.660420E+00
+84.7500E+06,-68.783389E+00
+85.0000E+06,-67.143213E+00
+85.2500E+06,-77.666201E+00
+85.5000E+06,-63.187627E+00
+85.7500E+06,-69.824736E+00
+86.0000E+06,-69.783623E+00
+86.2500E+06,-72.890479E+00
+86.5000E+06,-79.938604E+00
+86.7500E+06,-72.918857E+00
+87.0000E+06,-68.602314E+00
+87.2500E+06,-77.646846E+00
+87.5000E+06,-69.259033E+00
+87.7500E+06,-81.296729E+00
+88.0000E+06,-77.768369E+00
+88.2500E+06,-74.938389E+00
+88.5000E+06,-68.740029E+00
+88.7500E+06,-73.689014E+00
+89.0000E+06,-74.158682E+00
+89.2500E+06,-64.949307E+00
+89.5000E+06,-66.092490E+00
+89.7500E+06,-67.387900E+00
+90.0000E+06,-68.661572E+00
+90.2500E+06,-67.719580E+00
+90.5000E+06,-76.579541E+00
+90.7500E+06,-67.046592E+00
+91.0000E+06,-62.011025E+00
+91.2500E+06,-68.284326E+00
+91.5000E+06,-65.108877E+00
+91.7500E+06,-74.815635E+00
+92.0000E+06,-62.184014E+00
+92.2500E+06,-68.030186E+00
+92.5000E+06,-75.881592E+00
+92.7500E+06,-73.126650E+00
+93.0000E+06,-68.121201E+00
+93.2500E+06,-71.156182E+00
+93.5000E+06,-64.242178E+00
+93.7500E+06,-70.440674E+00
+94.0000E+06,-67.030459E+00
+94.2500E+06,-73.494072E+00
+94.5000E+06,-68.589209E+00
+94.7500E+06,-68.572354E+00
+95.0000E+06,-68.236768E+00
+95.2500E+06,-68.373486E+00
+95.5000E+06,-70.766338E+00
+95.7500E+06,-68.142061E+00
+96.0000E+06,-73.695654E+00
+96.2500E+06,-69.227490E+00
+96.5000E+06,-68.309072E+00
+96.7500E+06,-69.685205E+00
+97.0000E+06,-63.466533E+00
+97.2500E+06,-73.066084E+00
+97.5000E+06,-67.072900E+00
+97.7500E+06,-71.782646E+00
+98.0000E+06,-76.636006E+00
+98.2500E+06,-68.052979E+00
+98.5000E+06,-65.939639E+00
+98.7500E+06,-76.846631E+00
+99.0000E+06,-65.488682E+00
+99.2500E+06,-67.759932E+00
+99.5000E+06,-71.496338E+00
+99.7500E+06,-69.084834E+00
+100.0000E+06,-79.233154E+00
+100.2500E+06,-76.722314E+00
+100.5000E+06,-65.915381E+00
+100.7500E+06,-70.200771E+00
+101.0000E+06,-75.235381E+00
+101.2500E+06,-73.742334E+00
+101.5000E+06,-78.960029E+00
+101.7500E+06,-76.526553E+00
+102.0000E+06,-84.159150E+00
+102.2500E+06,-78.091533E+00
+102.5000E+06,-71.356689E+00
+102.7500E+06,-70.929502E+00
+103.0000E+06,-76.925029E+00
+103.2500E+06,-71.400381E+00
+103.5000E+06,-71.631475E+00
+103.7500E+06,-71.272998E+00
+104.0000E+06,-78.683115E+00
+104.2500E+06,-68.490811E+00
+104.5000E+06,-70.751650E+00
+104.7500E+06,-70.102607E+00
+105.0000E+06,-66.260303E+00
+105.2500E+06,-83.719756E+00
+105.5000E+06,-72.203701E+00
+105.7500E+06,-68.294150E+00
+106.0000E+06,-66.297920E+00
+106.2500E+06,-68.821045E+00
+106.5000E+06,-68.587393E+00
+106.7500E+06,-64.673643E+00
+107.0000E+06,-73.637021E+00
+107.2500E+06,-76.571436E+00
+107.5000E+06,-90.658545E+00
+107.7500E+06,-73.910381E+00
+108.0000E+06,-68.227002E+00
+108.2500E+06,-69.631514E+00
+108.5000E+06,-81.993525E+00
+108.7500E+06,-75.616943E+00
+109.0000E+06,-61.057139E+00
+109.2500E+06,-75.333740E+00
+109.5000E+06,-75.979893E+00
+109.7500E+06,-68.587705E+00
+110.0000E+06,-68.749170E+00
+110.2500E+06,-70.135146E+00
+110.5000E+06,-75.552822E+00
+110.7500E+06,-72.398350E+00
+111.0000E+06,-65.203682E+00
+111.2500E+06,-68.346729E+00
+111.5000E+06,-74.865908E+00
+111.7500E+06,-69.794932E+00
+112.0000E+06,-78.192900E+00
+112.2500E+06,-72.816807E+00
+112.5000E+06,-69.419678E+00
+112.7500E+06,-76.429443E+00
+113.0000E+06,-72.287178E+00
+113.2500E+06,-65.019717E+00
+113.5000E+06,-68.683955E+00
+113.7500E+06,-76.419482E+00
+114.0000E+06,-74.587822E+00
+114.2500E+06,-72.107354E+00
+114.5000E+06,-70.915400E+00
+114.7500E+06,-95.498428E+00
+115.0000E+06,-75.715967E+00
+115.2500E+06,-70.181631E+00
+115.5000E+06,-68.617939E+00
+115.7500E+06,-74.556182E+00
+116.0000E+06,-78.005361E+00
+116.2500E+06,-73.166064E+00
+116.5000E+06,-68.467139E+00
+116.7500E+06,-79.761514E+00
+117.0000E+06,-76.863037E+00
+117.2500E+06,-83.486143E+00
+117.5000E+06,-68.378564E+00
+117.7500E+06,-85.993428E+00
+118.0000E+06,-70.645166E+00
+118.2500E+06,-82.662998E+00
+118.5000E+06,-69.078408E+00
+118.7500E+06,-61.945068E+00
+119.0000E+06,-71.896357E+00
+119.2500E+06,-70.120244E+00
+119.5000E+06,-83.803096E+00
+119.7500E+06,-70.411064E+00
+120.0000E+06,-70.206689E+00
+120.2500E+06,-74.635146E+00
+120.5000E+06,-68.572666E+00
+120.7500E+06,-80.464854E+00
+121.0000E+06,-68.224092E+00
+121.2500E+06,-70.877100E+00
+121.5000E+06,-70.808799E+00
+121.7500E+06,-77.691826E+00
+122.0000E+06,-68.831006E+00
+122.2500E+06,-72.704482E+00
+122.5000E+06,-67.991162E+00
+122.7500E+06,-66.874951E+00
+123.0000E+06,-77.494072E+00
+123.2500E+06,-74.414014E+00
+123.5000E+06,-64.570498E+00
+123.7500E+06,-74.599268E+00
+124.0000E+06,-91.682334E+00
+124.2500E+06,-65.924287E+00
+124.5000E+06,-71.248389E+00
+124.7500E+06,-80.494385E+00
+125.0000E+06,-70.570068E+00
+125.2500E+06,-62.969697E+00
+125.5000E+06,-68.185146E+00
+125.7500E+06,-67.433428E+00
+126.0000E+06,-74.684346E+00
+126.2500E+06,-67.786572E+00
+126.5000E+06,-69.830576E+00
+126.7500E+06,-68.555146E+00
+127.0000E+06,-77.019150E+00
+127.2500E+06,-69.411650E+00
+127.5000E+06,-72.855518E+00
+127.7500E+06,-78.232451E+00
+128.0000E+06,-67.436455E+00
+128.2500E+06,-70.924404E+00
+128.5000E+06,-70.630518E+00
+128.7500E+06,-82.984619E+00
+129.0000E+06,-77.734736E+00
+129.2500E+06,-76.418037E+00
+129.5000E+06,-76.391396E+00
+129.7500E+06,-73.117686E+00
+130.0000E+06,-77.952490E+00
+130.2500E+06,-71.943428E+00
+130.5000E+06,-66.661084E+00
+130.7500E+06,-73.088350E+00
+131.0000E+06,-75.386064E+00
+131.2500E+06,-74.523193E+00
+131.5000E+06,-72.406221E+00
+131.7500E+06,-69.542061E+00
+132.0000E+06,-76.171729E+00
+132.2500E+06,-73.001514E+00
+132.5000E+06,-80.067041E+00
+132.7500E+06,-80.442529E+00
+133.0000E+06,-72.011768E+00
+133.2500E+06,-76.664111E+00
+133.5000E+06,-68.584033E+00
+133.7500E+06,-71.380811E+00
+134.0000E+06,-82.684014E+00
+134.2500E+06,-74.495107E+00
+134.5000E+06,-74.469580E+00
+134.7500E+06,-80.540674E+00
+135.0000E+06,-71.263037E+00
+135.2500E+06,-69.114678E+00
+135.5000E+06,-81.720869E+00
+135.7500E+06,-73.255088E+00
+136.0000E+06,-69.944580E+00
+136.2500E+06,-66.969287E+00
+136.5000E+06,-71.874756E+00
+136.7500E+06,-78.048994E+00
+137.0000E+06,-66.500303E+00
+137.2500E+06,-81.325869E+00
+137.5000E+06,-68.942139E+00
+137.7500E+06,-73.649404E+00
+138.0000E+06,-72.605752E+00
+138.2500E+06,-78.196748E+00
+138.5000E+06,-70.266592E+00
+138.7500E+06,-79.117529E+00
+139.0000E+06,-72.398936E+00
+139.2500E+06,-78.089170E+00
+139.5000E+06,-74.748936E+00
+139.7500E+06,-80.218154E+00
+140.0000E+06,-73.758643E+00
+140.2500E+06,-75.554561E+00
+140.5000E+06,-78.430518E+00
+140.7500E+06,-80.585264E+00
+141.0000E+06,-69.571299E+00
+141.2500E+06,-67.557764E+00
+141.5000E+06,-71.249717E+00
