x-axis,FFT
Hertz,dBV
+86.5000E+06,-73.067666E+00
+87.0000E+06,-65.468779E+00
+87.5000E+06,-62.927979E+00
+88.0000E+06,-67.053174E+00
+88.5000E+06,-82.551748E+00
+89.0000E+06,-75.557334E+00
+89.5000E+06,-60.040420E+00
+90.0000E+06,-70.529834E+00
+90.5000E+06,-69.011982E+00
+91.0000E+06,-65.380889E+00
+91.5000E+06,-72.228896E+00
+92.0000E+06,-69.626748E+00
+92.5000E+06,-76.402881E+00
+93.0000E+06,-70.056709E+00
+93.5000E+06,-65.644541E+00
+94.0000E+06,-71.574111E+00
+94.5000E+06,-68.257275E+00
+95.0000E+06,-62.875537E+00
+95.5000E+06,-66.149541E+00
+96.0000E+06,-68.560518E+00
+96.5000E+06,-69.790811E+00
+97.0000E+06,-72.930088E+00
+97.5000E+06,-65.454053E+00
+98.0000E+06,-64.596416E+00
+98.5000E+06,-61.153115E+00
+99.0000E+06,-71.931104E+00
+99.5000E+06,-66.061689E+00
+100.0000E+06,-62.819580E+00
+100.5000E+06,-73.828896E+00
+101.0000E+06,-65.476709E+00
+101.5000E+06,-71.186768E+00
+102.0000E+06,-68.827178E+00
+102.5000E+06,-63.472900E+00
+103.0000E+06,-70.861963E+00
+103.5000E+06,-66.572666E+00
+104.0000E+06,-66.569150E+00
+104.5000E+06,-66.708389E+00
+105.0000E+06,-68.973389E+00
+105.5000E+06,-61.227822E+00
+106.0000E+06,-76.854736E+00
+106.5000E+06,-64.707979E+00
+107.0000E+06,-61.025518E+00
+107.5000E+06,-63.997607E+00
+108.0000E+06,-66.546533E+00
+108.5000E+06,-62.629756E+00
+109.0000E+06,-74.244932E+00
+109.5000E+06,-70.680537E+00
+110.0000E+06,-70.292920E+00
+110.5000E+06,-76.558213E+00
+111.0000E+06,-65.502197E+00
+111.5000E+06,-69.296963E+00
+112.0000E+06,-63.684541E+00
+112.5000E+06,-62.211182E+00
+113.0000E+06,-63.301025E+00
+113.5000E+06,-68.136357E+00
+114.0000E+06,-83.391357E+00
+114.5000E+06,-64.923291E+00
